Level 1,Level 2,Level 3,Level 4,Level 5,Level 6,Level 7,Emission / Removal / Bunker,Gas,State,Economic Activity,Product,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Agriculture,Rice,94599.17,94016.12,93118.43,94119.29,95671.49,95833.52,95874.95,95943.89,98680.45,100937.81,99068.07
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Agriculture,Rice,7492.23,7940.99,8050.74,4888.09,904.41,3241.56,4387.78,15305.54,15527.61,12426.64,17157.7
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Karnataka,Agriculture,Rice,243372.04,238744.51,237133.72,250560.47,251926.08,257902.24,244627.1,221978.37,224359.98,225787.36,191472.84
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Kerala,Agriculture,Rice,8569.26,13041.13,14728.09,18239.6,19538.68,17123.2,34816.38,23665.2,20041.43,19870.66,19517.23
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Agriculture,Rice,18093.61,24078.86,30229.94,45239.38,47874.88,58759.5,72874.35,102643.41,136446.52,183324.85,194492.63
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Agriculture,Rice,51338.5,49251.4,52299.68,52145.14,50379.86,51096.5,52174.86,52763.29,54308.66,53204.83,52219.87
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Manipur,Agriculture,Rice,3995.41,3936.24,3983.2,3989.34,4003.7,6987.42,6035.74,4125.54,4889.12,5303.75,4725.53
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Agriculture,Rice,4177.05,3477.54,956.43,3077.1,5962.55,6693.2,8033.46,21277.72,26431.08,26775.19,26981.08
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Mizoram,Agriculture,Rice,1209.28,1191.7,-675.57,214.22,662.34,1908.19,2682.9,3402.11,4205.55,4521.19,7077.2
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Nagaland,Agriculture,Rice,8594.14,5262.58,11786.41,14255.51,14691.5,16057.76,16856.06,17501.23,19165.15,21117.4,20260.12
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Odisha,Agriculture,Rice,230724.32,229444.17,280545.7,303267.66,300522.01,115695.24,54299.77,63515.33,56222.79,56192.46,55105.5
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Puducherry,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Punjab,Agriculture,Rice,1065149.16,1058982.1,1052613.42,1089741.53,1121877.98,1137457.97,1136544.7,1146384.72,1149708.32,1164766.72,1194068.52
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Agriculture,Rice,16770.13,15920.38,19947.74,29054.96,38354.12,34827.17,30740.97,27182.89,32052.23,43324.24,49794.89
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Sikkim,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Agriculture,Rice,162284.93,159448.67,146692.07,155303.07,151230.82,154484.81,159453.21,127002.77,136258.41,152818.22,171928.13
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Telangana,Agriculture,Rice,132947.9,140766.26,140892.72,151646.68,130099.65,156503.03,150702.62,132484.58,161878.73,137858.51,101170.27
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Tripura,Agriculture,Rice,3641.7,9162.72,9094.54,8843.81,6510.25,6110.91,6234.57,5996.85,1874.29,1350.65,1698.22
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Agriculture,Rice,829780.82,913715.1,929721.32,981994.77,958185.2,992098.62,1020036.17,1075129.92,1110187.48,1194548.23,1180929.4
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Agriculture,Rice,74334.02,76029.95,72704.23,77004.64,79808.1,79501.94,77423.52,76739.06,74048.84,73575.75,74422.53
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Multiple Aeration,,Emissions,CO2e (t) GWP-AR2,West Bengal,Agriculture,Rice,166416.65,164341.69,164357.95,169253.87,164211.82,147209.0,152839.89,156590.94,158164.47,158950.84,157673.33
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Agriculture,Rice,1349876.06,1429259.23,1430543.24,1539732.7,1320956.57,1589041.24,1530147.26,1345171.79,1494347.82,1472580.99,1338576.12
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Agriculture,Rice,61113.01,69763.41,74209.8,75297.04,72078.64,71237.11,71432.6,71787.38,71928.92,74712.5,48209.22
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Assam,Agriculture,Rice,92180.54,71871.45,62094.53,83245.58,117291.32,97879.53,86916.27,85238.23,85131.28,85056.69,84292.21
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Bihar,Agriculture,Rice,541596.5,606392.67,772733.63,826687.75,747503.26,638873.4,878172.89,1011313.04,1007774.13,1096971.61,1116533.45
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Agriculture,Rice,738951.68,746781.6,748858.74,752484.37,740610.63,750651.6,755754.12,761940.92,764640.94,771895.65,742627.67
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Agriculture,Rice,5433.86,5940.7,5921.61,5735.54,4644.53,4253.79,5643.17,5414.68,5018.37,5012.11,5337.08
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Delhi,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Goa,Agriculture,Rice,23699.31,23939.87,24726.42,22580.88,22070.92,22203.84,22188.11,20753.25,20171.31,19777.05,22409.98
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Gujarat,Agriculture,Rice,218128.69,225945.99,234949.33,271371.67,262407.48,277915.96,291806.87,285743.7,282901.31,282901.31,272156.55
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Haryana,Agriculture,Rice,576184.41,575063.92,590335.69,649053.32,669351.88,685040.45,687016.52,672283.2,684865.36,703347.79,739573.78
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Himachal Pradesh,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Jammu & Kashmir,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Jharkhand,Agriculture,Rice,22116.49,23441.21,23765.16,8975.94,7647.25,6440.35,6997.07,7859.99,8030.75,7492.78,10609.34
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Karnataka,Agriculture,Rice,482139.49,472971.99,469780.88,496380.34,499085.73,510924.98,484625.87,439756.92,444475.07,447302.84,379323.02
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Kerala,Agriculture,Rice,119125.18,113700.89,101333.5,99349.14,99836.54,93147.75,89319.04,85301.71,84887.89,84675.8,84106.3
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Lakshadweep,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Madhya Pradesh,Agriculture,Rice,138962.38,137847.58,134900.21,138505.76,132993.63,129464.77,136427.43,144905.9,152474.32,165182.6,166709.31
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Maharashtra,Agriculture,Rice,313942.71,301179.8,319820.5,318875.48,308080.49,312462.87,319057.22,322655.55,332105.71,325355.6,319332.42
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Manipur,Agriculture,Rice,33932.67,33430.11,33399.96,33736.67,34003.03,40581.5,44416.01,35037.79,41522.79,45044.21,40133.5
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Meghalaya,Agriculture,Rice,26902.7,26479.62,26877.49,27332.77,27464.59,27495.45,27615.65,27819.98,27917.7,27998.03,28213.32
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Mizoram,Agriculture,Rice,10806.6,10260.12,10329.84,8442.23,7220.54,5846.82,5060.08,4769.19,4418.98,4372.6,6806.17
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Nagaland,Agriculture,Rice,31687.58,33072.64,33923.81,34921.42,34515.16,36240.38,36921.22,37197.82,38224.92,39416.26,37227.62
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Odisha,Agriculture,Rice,648072.63,644476.87,643586.97,643948.06,634342.19,615991.49,586972.93,580962.31,598689.5,602865.47,578162.72
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Puducherry,Agriculture,Rice,29829.68,28001.28,26438.36,26381.31,26630.21,25804.77,24093.4,20849.25,20316.38,20965.58,24767.49
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Punjab,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Rajasthan,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Sikkim,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Tamil Nadu,Agriculture,Rice,1205879.8,1178898.26,1096884.27,1139725.07,1122335.04,1136531.9,1144693.79,959331.37,1002441.77,1068613.93,1188238.4
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Telangana,Agriculture,Rice,916896.59,970817.22,971689.37,1045855.77,897253.18,1079348.35,1039344.91,913701.25,1130170.17,943115.36,686601.26
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Tripura,Agriculture,Rice,72830.21,72156.4,72425.12,70428.4,67137.87,69891.75,71305.99,68587.12,66679.63,67576.46,71140.79
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Uttar Pradesh,Agriculture,Rice,1583040.06,1569077.55,1554231.09,1593334.66,1534023.23,1547159.69,1577719.5,1587810.38,1607313.53,1638096.18,1592210.31
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,Uttarakhand,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Intermittent Single Aeration,,Emissions,CO2e (t) GWP-AR2,West Bengal,Agriculture,Rice,2140164.54,2113479.9,2113688.99,2176651.99,2111809.77,1893148.74,1965563.63,2013803.16,2034039.12,2044152.05,2027723.02
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Andaman & Nicobar Islands,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Andhra Pradesh,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Arunachal Pradesh,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Assam,Agriculture,Rice,1551134.44,1475255.7,1502512.97,1604108.81,1654770.65,1682193.51,1674841.47,1642506.36,1475136.3,1418789.01,1406037.04
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Bihar,Agriculture,Rice,774159.11,778974.71,630948.24,582688.93,552234.08,540456.92,419537.68,317192.68,269594.78,196433.59,172596.28
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Chandigarh,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Chhattisgarh,Agriculture,Rice,3097625.32,3029156.95,2983974.68,2998421.72,2995754.61,2969907.09,2934569.87,2905484.17,2899934.98,2909999.3,2794064.83
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Dadra & Nagar Haveli,Agriculture,Rice,14106.64,15422.42,15372.88,14889.81,12057.49,11043.11,13000.64,14056.84,13028.01,13011.75,13855.4
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Daman & Diu,Agriculture,Rice,2891.28,2891.28,2891.28,2846.83,2832.01,2832.01,2832.01,2876.46,2891.28,2656.0,2841.18
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Delhi,Agriculture,Rice,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Agriculture, Forestry and Other Land Use",Aggregate Sources and non-CO2 emissions sources on land ,Rice Cultivation,Direct,Vegetal,Rainfed Drought Prone,,Emissions,CO2e (t) GWP-AR2,Goa,Agriculture,Rice,50720.77,51410.64,50023.86,49555.59,46178.69,44472.68,44988.86,45181.31,42014.43,40414.97,45846.68
